PROD ID,SUG,ID,SUG MUZAR,SHM MUZAR,MISPAR HEVRA,SHM HEVRA,YITRAT NEHASIM,MENAYOT,AGAH CONC,AGAH MMSL,HALVAAOT LS,KRANOT LS,AHER,MEZUMAN_PIKDONOT,MATAH,HUL
408-קרנות השתלמות-החברה המנהלת של רום קרן ההשתלמות לעובדי הרשויות המקומיות בעמ,גמל,408,קרנות השתלמות,רום  קרן השתלמות לעובדי רשויות מקומיות - קלאסי כללי,520031824,"החברה המנהלת של רום קרן ההשתלמות לעובדי הרשויות המקומיות בע""מ",4191.06,44.96,19.435,15.785,7.506,10.529,0.728,1.131,25.85,45.18
416-קרנות השתלמות-הראל פנסיה וגמל בעמ,גמל,416,קרנות השתלמות,"הראל השתלמות אג""ח עד 20% מניות",512267592,"הראל פנסיה וגמל בע""מ",2361.35,14.76,23.621,25.311,19.635,13.007,0.779,7.626,17.79,33.27
418-קרנות השתלמות-יהב אחים ואחיות - חברה לניהול קופות גמל בעמ,גמל,418,קרנות השתלמות,אחים ואחיות - מסלול כללי,510927536,"יהב אחים ואחיות - חברה לניהול קופות גמל בע""מ",1989.97,44.43,17.724,22.063,3.736,9.853,1.251,2.666,22.97,44.83
419-קרנות השתלמות-יהב רופאים - חברה לניהול קופות גמל בעמ,גמל,419,קרנות השתלמות,השתלמות רופאים כללי,510930654,"יחד רופאים - חברה לניהול קופות גמל בע""מ",1134.83,42.91,18.121,22.93,1.339,16.809,0.288,1.88,22.47,50.51
420-קרנות השתלמות-יהב - פ.ר.ח. - חברה לניהול קופות גמל בעמ,גמל,420,קרנות השתלמות,פ.ר.ח - כללי,510930670,"יהב - פ.ר.ח. - חברה לניהול קופות גמל בע""מ",131.82,43.11,21.203,19.445,0,13.543,1.246,4.09,20.97,50.9
423-קרנות השתלמות-החברה המנהלת של קרן השתלמות של עובדי חברת החשמל לישראל בעמ,גמל,423,קרנות השתלמות,קרן השתלמות עובדי חברת חשמל,520034968,"החברה המנהלת של קרן השתלמות של עובדי חברת החשמל לישראל בע""מ",661.35,43.05,26.211,31.005,1.435,11.785,0.294,11.332,23.95,44.9
438-קרנות השתלמות-קרן החסכון לצבא הקבע - חברה לניהול קופות גמל בעמ,גמל,438,קרנות השתלמות,קרן החיסכון לצבא הקבע כללי,511033060,"קרן החסכון לצבא הקבע - חברה לניהול קופות גמל בע""מ",4760.66,43.83,10.707,13.355,17.832,12.593,1.978,9.287,22.65,49.31
456-קרנות השתלמות-כלל פנסיה וגמל בעמ,גמל,456,קרנות השתלמות,כלל השתלמות כללי,512244146,"כלל פנסיה וגמל בע""מ",20118.02,43.69,25.393,13.189,9.74,10.087,1.943,6.662,24.9,46.62
471-פוליסות שהונפקו משנת 2004 ואילך-הפניקס - מסלול השקעה למבוטחים בני 50 ומטה,ביטוח,471,פוליסות שהונפקו משנת 2004 ואילך,הפניקס - מסלול השקעה למבוטחים בני 50 ומטה,ללא,0,5139.86139,51,7.438044939,3.56829467,12.04528591,22.79771595,1.278871063,18.66717266,24.36,55.67
472-תגמולים ואישית לפיצויים-אלטשולר שחם גמל ופנסיה בעמ,גמל,472,תגמולים ואישית לפיצויים,"אלטשולר שחם גמל אג""ח עד 15% במניות",513173393,"אלטשולר שחם גמל ופנסיה בע""מ",3244.29,11.93,10.255,54.356,6.678,9.617,0.807,12.018,13.67,47.42
481-קרנות השתלמות-מיטב גמל ופנסיה בעמ,גמל,481,קרנות השתלמות,מיטב השתלמות  כללי פאסיבי,512065202,"מיטב גמל ופנסיה בע""מ",1071.53,43.78,28.876,20.24,0,0,-0.01,6.922,93.57,95.69
482-קרנות השתלמות-עגור חברה לניהול קופות גמל וקרנות השתלמות בעמ,גמל,482,קרנות השתלמות,מורים על יסודי,520024985,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",7268.17,44.97,23.253,9.439,0.474,16.906,-0.099,5.107,26.79,51.18
484-קרנות השתלמות-קרנות השתלמות למורים ולגננות - חברה מנהלת בעמ,גמל,484,קרנות השתלמות,מורים וגננות - מסלול כללי,520027251,"קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ",21132.27,46.17,17.698,12.359,2.711,19.314,1.478,4.147,23.66,48.88
"485-קרנות השתלמות-קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בעמ",גמל,485,קרנות השתלמות,מורים תיכוניים - מסלול כללי,520028390,"קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ",7085.55,46.49,17.894,11.615,2.736,20.124,1.358,3.823,23.65,49.67
502-תגמולים ואישית לפיצויים-הראל פנסיה וגמל בעמ,גמל,502,תגמולים ואישית לפיצויים,"הראל גמל מסלול אג""ח עד 20% מניות",512267592,"הראל פנסיה וגמל בע""מ",2502.15,9.31,24.049,27.036,18.211,17.509,1.186,5.911,16.48,33.62
507-מטרה אחרת-קרן ביטוח ופנסיה לפועלים חקלאים ובלתי מקצועיים בישראל אגודה שיתופית בעמ,גמל,507,מטרה אחרת,חקלאים-אחרות,570007476,"קרן ביטוח ופנסיה לפועלים חקלאים ובלתי מקצועיים בישראל אגודה שיתופית בע""מ",80.63,52.27,24.363,18.834,0,0,0.198,4.338,25.46,39.32
513-מטרה אחרת-קרן מקפת מרכז לפנסיה ותגמולים אגודה שיתופית בעמ,גמל,513,מטרה אחרת,מקפת-אחרות,570009852,"קרן מקפת מרכז לפנסיה ותגמולים אגודה שיתופית בע""מ",39.9,51.27,23.783,18.667,0,0,0.398,5.882,24.96,38.65
523-מטרה אחרת-קרן הביטוח והפנסיה של פועלי בנין ועבודות ציבוריות אגודה שיתופית בעמ,גמל,523,מטרה אחרת,בנין-אחרות,570005850,"קרן הביטוח והפנסיה של פועלי בנין ועבודות ציבוריות אגודה שיתופית בע""מ",22.67,51.17,24.145,19.055,0,0,0.254,5.379,25.54,38.67
526-מטרה אחרת-מבטחים מוסד לביטוח סוציאלי של העובדים בעמ,גמל,526,מטרה אחרת,מבטחים-אחרות,520019688,"מבטחים מוסד לביטוח סוציאלי של העובדים בע""מ",738.03,52.03,24.383,18.905,0.051,0.292,0.294,4.045,25.9,39.27
528-תגמולים ואישית לפיצויים-אקסלנס גמל והשתלמות בעמ,גמל,528,תגמולים ואישית לפיצויים,הפניקס גמולה מבטיחת תשואה,513026484,"הפניקס פנסיה וגמל בע""מ",1062.24,1.07,7.346,86.582,1.791,0.763,-0.433,2.804,2.46,3.68
529-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,529,תגמולים ואישית לפיצויים,מיטב ביטחון מבטיח תשואה 5.5%,512065202,"מיטב גמל ופנסיה בע""מ",21.59,0,1.315,87.179,0,0.013,9.036,2.457,0.26,0.15
530-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,530,תגמולים ואישית לפיצויים,מנורה מבטחים יותר מסלול א,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",478.33,0,15.468,75.82,0.203,0,0.966,7.544,0.06,0.06
531-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,531,תגמולים ואישית לפיצויים,מנורה מבטחים יותר מסלול ב,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",73.05,0,19.005,75.327,0.166,0,1.175,4.326,0.02,0.02
532-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,532,תגמולים ואישית לפיצויים,מנורה מבטחים יותר מסלול ג,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",4069.03,0,8.672,89.37,0.146,0,0.374,1.437,0.04,0.04
533-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,533,תגמולים ואישית לפיצויים,מנורה מבטחים אמיר מדד ידוע,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",78.76,0,1.403,89.058,0.231,0,0.368,8.941,0,0
536-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,536,תגמולים ואישית לפיצויים,מנורה מבטחים אמיר מדד בגין,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",353.3,0,7.875,89.216,0.165,0,0.421,2.324,0,0
539-תגמולים ואישית לפיצויים-כלל פנסיה וגמל בעמ,גמל,539,תגמולים ואישית לפיצויים,בר א,512244146,"כלל פנסיה וגמל בע""מ",2470.23,0.65,2.118,89.159,2.491,2.646,0.186,3.39,0.29,2.76
551-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,551,תגמולים ואישית לפיצויים,מיטב גמל לבני 60 ומעלה,512065202,"מיטב גמל ופנסיה בע""מ",7649.99,22.29,23.045,33.375,6.755,12.132,1.292,5.737,17.75,35.49
554-קרנות השתלמות-מיטב גמל ופנסיה בעמ,גמל,554,קרנות השתלמות,מיטב השתלמות עד 6 שנות וותק,512065202,"מיטב גמל ופנסיה בע""מ",8742.42,35.76,26.962,14.798,8.385,15.969,1.479,5.053,24.32,47.9
556-תגמולים ואישית לפיצויים-מחוג - מינהל גמל לעובדי חברת חשמל לישראל בעמ,גמל,556,תגמולים ואישית לפיצויים,מחוג מסלול כללי,512362914,"מחוג - מינהל גמל לעובדי חברת חשמל לישראל בע""מ",316.32,44.78,24.102,40.904,0,5.915,1.299,8.09,26.87,41.93
558-קרנות השתלמות-אלטשולר שחם גמל ופנסיה בעמ,גמל,558,קרנות השתלמות,"אלטשולר שחם השתלמות אג""ח עד 15% במניות",513173393,"אלטשולר שחם גמל ופנסיה בע""מ",6009.41,10.07,12.586,38.84,14.455,14.508,2.122,11.581,13.11,51.12
566--,גמל,566,קרנות השתלמות,הראל השתלמות לטווח ארוך,512267592,"הראל פנסיה וגמל בע""מ",193.69,55.65,7.821,19.442,10.569,14.307,0.895,6.531,24.68,59.67
579-קרנות השתלמות-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,579,קרנות השתלמות,מגדל השתלמות כללי,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",16390.21,41.53,15.113,10.71,12.322,17.237,1.937,11.33,24.99,51.19
580-קרנות השתלמות-שיבולת - חברה לניהול קופות גמל בעמ,גמל,580,קרנות השתלמות,שיבולת - השתלמות,520030693,"שיבולת - חברה לניהול קופות גמל בע""מ",195.4,1.2,48.931,23.758,1.171,19.256,2.311,3.375,20.75,12.93
588-מרכזית לפיצויים-אלטשולר שחם גמל ופנסיה בעמ,גמל,588,מרכזית לפיצויים,"אלטשולר שחם פיצויים אג""ח עד 15% במניות",513173393,"אלטשולר שחם גמל ופנסיה בע""מ",139.19,11.67,15.894,58.434,0.633,4.678,2.12,11.969,12.97,42.78
592-תגמולים ואישית לפיצויים-כלל פנסיה וגמל בעמ,גמל,592,תגמולים ואישית לפיצויים,כלל תמר שקלים,512244146,"כלל פנסיה וגמל בע""מ",175.93,0.87,44.056,42.292,6.839,0.408,0.187,5.347,5.59,10.44
614-מרכזית לפיצויים-כלל פנסיה וגמל בעמ,גמל,614,מרכזית לפיצויים,כלל גמל-מסלולית,512244146,"כלל פנסיה וגמל בע""מ",291.4,39.37,34.699,15.688,0.37,8.642,1.98,8.84,24.68,41.59
682-מרכזית לפיצויים-הלמן - אלדובי קופות גמל ופנסיה בעמ,גמל,682,מרכזית לפיצויים,הפניקס מרכזית לפיצויים רב מסלולית- סנונית,513026484,"הפניקס פנסיה וגמל בע""מ",81.61,14.16,31.054,35.295,0,0.321,-1.36,22.799,0.83,0.6
684-מרכזית לפיצויים-כלל פנסיה וגמל בעמ,גמל,684,מרכזית לפיצויים,הדס,512244146,"כלל פנסיה וגמל בע""מ",10.91,33.5,0,66.443,0,0,-0.04,0.085,0,0
686-קרנות השתלמות-אקסלנס גמל והשתלמות בעמ,גמל,686,קרנות השתלמות,הפניקס השתלמות לטווח קצר,513026484,"הפניקס פנסיה וגמל בע""מ",4546.88,41.72,8.963,17.269,12.013,18.212,-5.745,15.592,24.34,50.86
715-קרנות השתלמות-אקסלנס גמל והשתלמות בעמ,גמל,715,קרנות השתלמות,הפניקס השתלמות שקלי טווח קצר,513026484,"הפניקס פנסיה וגמל בע""מ",311.48,0,23.202,73.351,2.19,0,-0.062,1.319,0,0.75
716-קרנות השתלמות-אקסלנס גמל והשתלמות בעמ,גמל,716,קרנות השתלמות,"הפניקס השתלמות אג""ח ללא מניות",513026484,"הפניקס פנסיה וגמל בע""מ",749.8,0.07,48.43,34.613,9.312,2.998,0.26,4.186,9.89,14.5
739-מרכזית לפיצויים-הראל פנסיה וגמל בעמ,גמל,739,מרכזית לפיצויים,"הראל קמ""פ מסלול מניות",512267592,"הראל פנסיה וגמל בע""מ",28.94,97.87,0.095,14.205,0,0.065,-0.013,16.155,31.26,77.44
741-מרכזית לפיצויים-הראל פנסיה וגמל בעמ,גמל,741,מרכזית לפיצויים,"הראל קמ""פ מסלול אג""ח צמוד מדד",512267592,"הראל פנסיה וגמל בע""מ",50.13,0,25.716,63.786,4.525,0,-0.14,6.015,1.63,2.03
742-מרכזית לפיצויים-הראל פנסיה וגמל בעמ,גמל,742,מרכזית לפיצויים,"הראל קמ""פ מסלול שקלי",512267592,"הראל פנסיה וגמל בע""מ",48.22,0,15.499,62.063,13.24,0,-0.076,9.274,0.01,2.19
743-מרכזית לפיצויים-הראל פנסיה וגמל בעמ,גמל,743,מרכזית לפיצויים,"הראל קמ""פ אג""ח עד 15% מניות",512267592,"הראל פנסיה וגמל בע""מ",118.82,12.58,30.546,34.205,17.013,0.365,-0.035,8.763,8.36,21.82
745-מרכזית לפיצויים-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,745,מרכזית לפיצויים,מגדל-מרכזית לפיצויים,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",108.72,42.36,34.446,18.406,0.242,0.045,-1.552,19.314,23.16,32.94
761-תגמולים ואישית לפיצויים-הראל פנסיה וגמל בעמ,גמל,761,תגמולים ואישית לפיצויים,הראל גמל מסלול מניות,512267592,"הראל פנסיה וגמל בע""מ",799.15,97.54,0.088,9.265,0,8.019,0.501,13.502,31.62,82.21
762-תגמולים ואישית לפיצויים-הראל פנסיה וגמל בעמ,גמל,762,תגמולים ואישית לפיצויים,"הראל גמל מסלול אג""ח עד 10% מניות",512267592,"הראל פנסיה וגמל בע""מ",1830.03,4.24,25.418,28.391,19.081,15.131,1.467,6.501,10.98,27.12
763-קרנות השתלמות-הראל פנסיה וגמל בעמ,גמל,763,קרנות השתלמות,הראל השתלמות מסלול מניות,512267592,"הראל פנסיה וגמל בע""מ",1461.66,97.52,0.102,9.671,2.118,7.159,0.477,11.932,31.88,80.8
764-קרנות השתלמות-הראל פנסיה וגמל בעמ,גמל,764,קרנות השתלמות,"הראל השתלמות אג""ח עד 10% מניות",512267592,"הראל פנסיה וגמל בע""מ",1249.64,4.73,24.79,27.36,19.894,14.439,1.412,7.709,10.94,28.19
